"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Curb","31/05/2019","3HDB-A0221","In Service",145.047119,-37.733019
"Fibre to the Curb","21/12/2018","3HDB-A0222","In Service",145.072016,-37.729776
"Fibre to the Curb","29/06/2018","3HDB-A0223","In Service",145.098387,-37.731087
"Fibre to the Curb","27/06/2019","3HDB-A0224","In Service",145.037824,-37.750526
"Fibre to the Curb","29/11/2019","3HDB-A0226","In Service",145.060871,-37.761254
"Fibre to the Curb","21/12/2018","3HDB-A0227","In Service",145.075857,-37.723947
"Fibre to the Curb","21/12/2018","3HDB-A0228","In Service",145.078794,-37.726124
"Fibre to the Curb","21/12/2018","3HDB-A0229","In Service",145.071259,-37.727303
"Fibre to the Curb","29/06/2018","3HDB-A0230","In Service",145.088472,-37.732399
"Fibre to the Curb","27/06/2019","3HDB-A0231","In Service",145.051439,-37.74304
"Fibre to the Curb","21/12/2018","3HDB-A0232","In Service",145.076923,-37.733428
"Fibre to the Curb","29/06/2018","3HDB-A0233","In Service",145.081325,-37.733531
"Fibre to the Curb","29/06/2018","3HDB-A0234","In Service",145.092089,-37.734621
"Fibre to the Curb","29/11/2019","3HDB-A0235","In Service",145.072264,-37.752242
"Fibre to the Curb","29/11/2019","3HDB-A0236","In Service",145.072457,-37.746935
"Fibre to the Curb","29/11/2019","3HDB-A0238","In Service",145.066313,-37.761118
"Fibre to the Curb","15/02/2019","3HDB-A0239","In Service",145.062669,-37.730913
"Fibre to the Curb","31/05/2019","3HDB-A0240","In Service",145.046137,-37.740685
"Fibre to the Curb","31/05/2019","3HDB-A0241","In Service",145.040298,-37.73859
"Fibre to the Curb","29/11/2019","3HDB-A0242","In Service",145.083352,-37.745621
"Fibre to the Curb","27/06/2019","3HDB-A0243","In Service",145.054839,-37.742275
"Fibre to the Curb","27/06/2019","3HDB-A0244","In Service",145.06002,-37.745759
"Fibre to the Curb","27/06/2019","3HDB-A0245","In Service",145.06379,-37.745515
"Fibre to the Curb","27/06/2019","3HDB-A0246","In Service",145.053342,-37.746888
"Fibre to the Curb","27/06/2019","3HDB-A0247","In Service",145.038794,-37.745295
"Fibre to the Curb","15/02/2019","3HDB-A0249","In Service",145.064171,-37.727598
"Fibre to the Curb","31/05/2019","3HDB-A0250","In Service",145.047339,-37.735774
"Fibre to the Curb","21/12/2018","3HDB-A0252","In Service",145.073445,-37.72545
"Fibre to the Curb","27/06/2019","3HDB-A0253","In Service",145.052821,-37.748674
"Fibre to the Curb","29/06/2018","3HDB-A0254","In Service",145.062102,-37.749039
"Fibre to the Curb","29/11/2019","3HDB-A0255","In Service",145.074309,-37.748513
"Fibre to the Curb","27/06/2019","3HDB-A0256","In Service",145.048367,-37.747937
"Fibre to the Curb","15/02/2019","3HDB-A0257","In Service",145.053027,-37.736889
"Fibre to the Curb","29/11/2019","3HDB-A0258","In Service",145.080702,-37.750829
"Fibre to the Curb","21/12/2018","3HDB-A0259","In Service",145.07089,-37.743696
"Fibre to the Curb","29/11/2019","3HDB-A0260","In Service",145.089946,-37.74213
"Fibre to the Curb","27/06/2019","3HDB-A0261","In Service",145.04148,-37.743384
"Fibre to the Curb","31/05/2019","3HDB-A0262","In Service",145.046171,-37.743049
"Fibre to the Curb","29/06/2018","3HDB-A0263","In Service",145.084291,-37.73629
"Fibre to the Curb","27/06/2019","3HDB-A0264","In Service",145.060719,-37.742723
"Fibre to the Curb","21/12/2018","3HDB-A0265","In Service",145.072176,-37.733331
"Fibre to the Curb","27/06/2019","3HDB-A0266","In Service",145.051878,-37.741058
"Fibre to the Curb","29/06/2018","3HDB-A0268","In Service",145.094633,-37.730347
"Fibre to the Curb","27/06/2019","3HDB-A0270","In Service",145.053336,-37.745392
"Fibre to the Curb","29/11/2019","3HDB-A0272","In Service",145.077872,-37.74579
"Fibre to the Curb","15/02/2019","3HDB-A0273","In Service",145.062979,-37.73845
"Fibre to the Curb","31/05/2019","3HDB-A0274","In Service",145.045286,-37.745085
"Fibre to the Curb","27/06/2019","3HDB-A0277","In Service",145.038248,-37.748197
"Fibre to the Curb","29/11/2019","3HDB-A0291","In Service",145.03751,-37.775346
"Fibre to the Curb","27/06/2019","3HDB-A1004","In Service",145.05735,-37.768214
"Fibre to the Curb","05/02/2020","3HDB-A1127","In Service",145.069489,-37.752872
"Fibre to the Curb","29/06/2018","3HDB-A1169","In Service",145.080773,-37.722288
"Fibre to the Curb","12/11/2018","3HDB-A1280","In Service",145.061528,-37.747862
"Fibre to the Curb","//","3HDB-A1434","Proposed",145.042428,-37.751791
"Fibre to the Curb","//","3HDB-A1458","Proposed",145.043557,-37.737105
"Fibre to the Curb","15/06/2018","3HEA-A0006","In Service",144.711459,-36.921211
"Fibre to the Curb","15/06/2018","3HEA-A0018","In Service",144.726777,-36.948685
"Fibre to the Curb","27/03/2020","3HGT-A0077","In Service",145.052393,-37.948455
"Fibre to the Curb","//","3HGT-A0098","Proposed",145.075661,-37.938231
"Fibre to the Curb","29/03/2019","3HGT-A0428","In Service",145.004794,-37.951433
"Fibre to the Curb","//","3HGT-A0463","Proposed",145.07756,-37.948814
"Fibre to the Curb","//","3HGT-A0464","Proposed",145.078132,-37.945978
"Fibre to the Curb","27/03/2020","3HGT-A0466","In Service",145.058077,-37.950019
"Fibre to the Curb","//","3HGT-A0467","Proposed",145.073383,-37.944636
"Fibre to the Curb","//","3HGT-A0468","Proposed",145.070115,-37.944103
"Fibre to the Curb","//","3HGT-A0469","Proposed",145.070396,-37.940411
"Fibre to the Curb","//","3HGT-A0470","Proposed",145.065178,-37.941623
