Ready_for_Service_Date,Area_ID,Service_Status,Technology_Type,longitude,latitude
30/06/2013,4PPN-51-02-CNRD-00-03,In Service,Fixed Wireless,148.706725,-20.656479
24/10/2013,4PPN-51-03-CONW-00-01,In Service,Fixed Wireless,148.725889,-20.461058
24/10/2013,4PPN-51-03-CONW-00-02,In Service,Fixed Wireless,148.738949,-20.4686
24/10/2013,4PPN-51-03-CONW-00-03,In Service,Fixed Wireless,148.668314,-20.50045
14/08/2013,4PPN-51-04-FOXD-00-01,In Service,Fixed Wireless,148.573108,-20.354102
14/08/2013,4PPN-51-04-FOXD-00-02,In Service,Fixed Wireless,148.580803,-20.378827
14/08/2013,4PPN-51-04-FOXD-00-03,In Service,Fixed Wireless,148.526576,-20.358357
4/07/2014,4PPN-51-07-MOUJ-00-01,In Service,Fixed Wireless,148.620611,-20.36271
4/07/2014,4PPN-51-07-MOUJ-00-02,In Service,Fixed Wireless,148.639564,-20.398138
4/07/2014,4PPN-51-07-MOUJ-00-03,In Service,Fixed Wireless,148.610477,-20.397508
30/06/2013,4PPN-51-08-PROP-00-01,In Service,Fixed Wireless,148.5934,-20.400436
30/06/2013,4PPN-51-08-PROP-00-02,In Service,Fixed Wireless,148.596729,-20.437481
30/06/2013,4PPN-51-08-PROP-00-03,In Service,Fixed Wireless,148.521048,-20.408191
29/06/2016,4PPN-51-09-PRPS-00-01,In Service,Fixed Wireless,148.606031,-20.327141
29/06/2016,4PPN-51-09-PRPS-00-02,In Service,Fixed Wireless,148.63273,-20.333628
29/06/2016,4PPN-51-09-PRPS-00-03,In Service,Fixed Wireless,148.592931,-20.355283
29/06/2016,4PPN-51-09-PRPS-10-04,In Service,Fixed Wireless,148.596664,-20.316159
29/06/2016,4PPN-51-09-PRPS-10-05,In Service,Fixed Wireless,148.631845,-20.339862
29/06/2016,4PPN-51-09-PRPS-10-06,In Service,Fixed Wireless,148.596968,-20.359493
17/12/2013,4PPN-51-10-DRYA-00-01,In Service,Fixed Wireless,148.459203,-20.248814
17/12/2013,4PPN-51-10-DRYA-00-02,In Service,Fixed Wireless,148.399237,-20.242061
21/12/2013,4PPN-51-11-DING-00-01,In Service,Fixed Wireless,148.482433,-20.085213
21/12/2013,4PPN-51-11-DING-00-02,In Service,Fixed Wireless,148.506568,-20.107089
21/12/2013,4PPN-51-11-DING-00-03,In Service,Fixed Wireless,148.490461,-20.136418
21/12/2013,4PPN-51-11-DING-10-04,In Service,Fixed Wireless,148.474353,-20.087042
21/12/2013,4PPN-51-11-DING-10-05,In Service,Fixed Wireless,148.492582,-20.096656
21/12/2013,4PPN-51-11-DING-10-06,In Service,Fixed Wireless,148.474826,-20.01304
21/12/2013,4PPN-51-11-DING-10-07,In Service,Fixed Wireless,148.51154,-20.10364
21/12/2013,4PPN-51-11-DING-10-08,In Service,Fixed Wireless,148.475966,-20.115254
21/12/2013,4PPN-51-11-DING-11-01,In Service,Fixed Wireless,148.492709,-20.087276
21/12/2013,4PPN-51-11-DING-11-02,In Service,Fixed Wireless,148.475993,-20.035451
21/12/2013,4PPN-51-11-DING-11-03,In Service,Fixed Wireless,148.50741,-20.093842
31/03/2021,4PPN-51-12-GREG-00-01,Proposed,Fixed Wireless,148.546992,-20.304564
31/03/2021,4PPN-51-12-GREG-00-02,Proposed,Fixed Wireless,148.565549,-20.288758
31/03/2021,4PPN-51-12-GREG-00-03,Proposed,Fixed Wireless,148.546227,-20.317962
31/03/2021,4PPN-51-12-GREG-00-04,Proposed,Fixed Wireless,148.554065,-20.317704
31/03/2021,4PPN-51-12-GREG-00-05,Proposed,Fixed Wireless,148.475374,-20.334006
31/03/2021,4PPN-51-12-GREG-00-06,Proposed,Fixed Wireless,148.502968,-20.334824
30/03/2016,4RHO-51-02-MILS-00-01,In Service,Fixed Wireless,145.421911,-17.640525
30/03/2016,4RHO-51-02-MILS-00-02,In Service,Fixed Wireless,145.450596,-17.651752
30/03/2016,4RHO-51-02-MILS-00-03,In Service,Fixed Wireless,145.446459,-17.6772
30/03/2016,4RHO-51-02-MILS-00-04,In Service,Fixed Wireless,145.423656,-17.670836
30/03/2016,4RHO-51-02-MILS-10-05,In Service,Fixed Wireless,145.403925,-17.63597
30/03/2016,4RHO-51-02-MILS-10-06,In Service,Fixed Wireless,145.445653,-17.661369
30/03/2016,4RHO-51-02-MILS-10-07,In Service,Fixed Wireless,145.441262,-17.678777
30/03/2016,4RHO-51-02-MILS-10-08,In Service,Fixed Wireless,145.406675,-17.674191
30/03/2016,4RHO-51-02-MILS-11-01,In Service,Fixed Wireless,145.417023,-17.647879
30/03/2016,4RHO-51-03-MOUG-00-01,In Service,Fixed Wireless,145.101154,-17.663358
30/03/2016,4RHO-51-03-MOUG-00-02,In Service,Fixed Wireless,145.126652,-17.652644
30/03/2016,4RHO-51-03-MOUG-00-03,In Service,Fixed Wireless,145.092234,-17.707697
17/10/2018,4RHO-51-08-RAVN-00-01,In Service,Fixed Wireless,145.495946,-17.614112
17/10/2018,4RHO-51-08-RAVN-00-02,In Service,Fixed Wireless,145.520637,-17.606525
17/10/2018,4RHO-51-08-RAVN-00-03,In Service,Fixed Wireless,145.519565,-17.641209
17/10/2018,4RHO-51-09-TYGE-00-01,In Service,Fixed Wireless,145.526769,-17.663082
17/10/2018,4RHO-51-09-TYGE-00-02,In Service,Fixed Wireless,145.515406,-17.681987
17/10/2018,4RHO-51-09-TYGE-00-03,In Service,Fixed Wireless,145.498878,-17.659307
25/02/2020,4ROM-51-02-RMEA-00-01,In Service,Fixed Wireless,148.790381,-26.519093
25/02/2020,4ROM-51-02-RMEA-00-03,In Service,Fixed Wireless,148.871468,-26.502636
25/02/2020,4ROM-51-02-RMEA-00-05,In Service,Fixed Wireless,148.912949,-26.574009
25/02/2020,4ROM-51-02-RMEA-00-07,In Service,Fixed Wireless,148.845947,-26.589829
25/02/2020,4ROM-51-02-RMEA-00-09,In Service,Fixed Wireless,148.759073,-26.553463
25/02/2020,4ROM-51-02-RMEA-10-02,In Service,Fixed Wireless,148.811925,-26.546841
25/02/2020,4ROM-51-02-RMEA-10-04,In Service,Fixed Wireless,148.849174,-26.527718
25/02/2020,4ROM-51-02-RMEA-10-06,In Service,Fixed Wireless,148.852363,-26.567292
25/02/2020,4ROM-51-02-RMEA-10-08,In Service,Fixed Wireless,148.827068,-26.591761
25/02/2020,4ROM-51-02-RMEA-10-10,In Service,Fixed Wireless,148.817214,-26.561341
27/02/2020,4ROM-51-05-WALL-00-01,In Service,Fixed Wireless,149.220649,-26.561223
27/02/2020,4ROM-51-05-WALL-00-03,In Service,Fixed Wireless,149.210734,-26.600779
27/02/2020,4ROM-51-05-WALL-00-05,In Service,Fixed Wireless,149.183981,-26.561529
27/02/2020,4ROM-51-05-WALL-10-02,In Service,Fixed Wireless,149.21603,-26.556817
27/02/2020,4ROM-51-05-WALL-10-04,In Service,Fixed Wireless,149.215741,-26.609403
27/02/2020,4ROM-51-05-WALL-10-06,In Service,Fixed Wireless,149.170544,-26.5637
27/02/2020,4ROM-51-05-WALL-11-01,In Service,Fixed Wireless,149.162618,-26.605502
27/02/2020,4ROM-51-05-WALL-11-02,In Service,Fixed Wireless,149.190389,-26.597745
26/09/2013,4ROT-51-01-ADCO-00-01,In Service,Fixed Wireless,150.383598,-23.26297
26/09/2013,4ROT-51-01-ADCO-00-02,In Service,Fixed Wireless,150.399332,-23.33571
26/09/2013,4ROT-51-01-ADCO-00-03,In Service,Fixed Wireless,150.328491,-23.278847
26/09/2013,4ROT-51-01-ADCO-00-06,In Service,Fixed Wireless,150.366828,-23.258758
26/09/2013,4ROT-51-01-ADCO-00-09,In Service,Fixed Wireless,150.407957,-23.297835
26/09/2013,4ROT-51-01-ADCO-00-10,In Service,Fixed Wireless,150.356347,-23.319395
26/09/2013,4ROT-51-01-ADCO-01-01,In Service,Fixed Wireless,150.41426,-23.382402
26/09/2013,4ROT-51-01-ADCO-01-02,In Service,Fixed Wireless,150.377119,-23.296563
26/09/2013,4ROT-51-01-ADCO-10-04,In Service,Fixed Wireless,150.389113,-23.331709
26/09/2013,4ROT-51-01-ADCO-10-05,In Service,Fixed Wireless,150.331966,-23.304656
26/09/2013,4ROT-51-01-ADCO-10-07,In Service,Fixed Wireless,150.344101,-23.253633
26/09/2013,4ROT-51-01-ADCO-10-08,In Service,Fixed Wireless,150.394238,-23.266085
26/09/2013,4ROT-51-01-ADCO-10-11,In Service,Fixed Wireless,150.355913,-23.354493
26/09/2013,4ROT-51-01-ADCO-11-03,In Service,Fixed Wireless,150.372923,-23.33394
23/12/2014,4ROT-51-04-BOUL-00-01,In Service,Fixed Wireless,150.486858,-23.522597
23/12/2014,4ROT-51-04-BOUL-00-02,In Service,Fixed Wireless,150.464991,-23.580577
23/12/2014,4ROT-51-04-BOUL-00-03,In Service,Fixed Wireless,150.439912,-23.560722
23/12/2014,4ROT-51-04-BOUL-00-06,In Service,Fixed Wireless,150.48284,-23.565419
23/12/2014,4ROT-51-04-BOUL-00-09,In Service,Fixed Wireless,150.475589,-23.576889
23/12/2014,4ROT-51-04-BOUL-01-01,In Service,Fixed Wireless,150.467461,-23.554106
23/12/2014,4ROT-51-04-BOUL-01-02,In Service,Fixed Wireless,150.464005,-23.555448
23/12/2014,4ROT-51-04-BOUL-10-04,In Service,Fixed Wireless,150.469039,-23.577632
23/12/2014,4ROT-51-04-BOUL-10-05,In Service,Fixed Wireless,150.497743,-23.518525
23/12/2014,4ROT-51-04-BOUL-10-07,In Service,Fixed Wireless,150.482612,-23.557226
23/12/2014,4ROT-51-04-BOUL-10-08,In Service,Fixed Wireless,150.421149,-23.558907
23/12/2014,4ROT-51-04-BOUL-10-10,In Service,Fixed Wireless,150.48136,-23.570813
23/12/2014,4ROT-51-04-BOUL-11-03,In Service,Fixed Wireless,150.464481,-23.556346
26/08/2013,4ROT-51-07-GRNC-00-01,In Service,Fixed Wireless,150.436596,-23.387993
26/08/2013,4ROT-51-07-GRNC-00-02,In Service,Fixed Wireless,150.487456,-23.435928
26/08/2013,4ROT-51-07-GRNC-00-03,In Service,Fixed Wireless,150.440045,-23.427259
26/08/2013,4ROT-51-07-GRNC-00-06,In Service,Fixed Wireless,150.48062,-23.479916
26/08/2013,4ROT-51-07-GRNC-10-04,In Service,Fixed Wireless,150.466255,-23.401445
26/08/2013,4ROT-51-07-GRNC-10-05,In Service,Fixed Wireless,150.492679,-23.420792
26/08/2013,4ROT-51-07-GRNC-10-07,In Service,Fixed Wireless,150.502663,-23.478675
26/08/2013,4ROT-51-07-GRNC-10-08,In Service,Fixed Wireless,150.429245,-23.429306
26/08/2013,4ROT-51-07-GRNC-11-01,In Service,Fixed Wireless,150.49149,-23.448521
26/08/2013,4ROT-51-07-GRNC-11-02,In Service,Fixed Wireless,150.448216,-23.420655
26/09/2013,4ROT-51-09-KABR-00-01,In Service,Fixed Wireless,150.408996,-23.451843
26/09/2013,4ROT-51-09-KABR-00-02,In Service,Fixed Wireless,150.425319,-23.467584
26/09/2013,4ROT-51-09-KABR-00-03,In Service,Fixed Wireless,150.379858,-23.494054
26/09/2013,4ROT-51-09-KABR-00-07,In Service,Fixed Wireless,150.472039,-23.506526
26/09/2013,4ROT-51-09-KABR-01-01,In Service,Fixed Wireless,150.38615,-23.470573
26/09/2013,4ROT-51-09-KABR-10-04,In Service,Fixed Wireless,150.394813,-23.440767
26/09/2013,4ROT-51-09-KABR-10-05,In Service,Fixed Wireless,150.425438,-23.459494
26/09/2013,4ROT-51-09-KABR-10-06,In Service,Fixed Wireless,150.379831,-23.480269
26/09/2013,4ROT-51-09-KABR-10-08,In Service,Fixed Wireless,150.426353,-23.492487
26/08/2013,4ROT-51-11-PINL-00-01,In Service,Fixed Wireless,150.498131,-23.328152
26/08/2013,4ROT-51-11-PINL-00-02,In Service,Fixed Wireless,150.56713,-23.340244
26/08/2013,4ROT-51-11-PINL-00-03,In Service,Fixed Wireless,150.452331,-23.329385
26/08/2013,4ROT-51-11-PINL-00-07,In Service,Fixed Wireless,150.45583,-23.368503
26/08/2013,4ROT-51-11-PINL-10-04,In Service,Fixed Wireless,150.453116,-23.33801
26/08/2013,4ROT-51-11-PINL-10-05,In Service,Fixed Wireless,150.486302,-23.335789
26/08/2013,4ROT-51-11-PINL-10-06,In Service,Fixed Wireless,150.58486,-23.37152
25/10/2013,4ROT-51-16-GLED-00-01,In Service,Fixed Wireless,150.481185,-23.230079
25/10/2013,4ROT-51-16-GLED-00-02,In Service,Fixed Wireless,150.473135,-23.269625
25/10/2013,4ROT-51-16-GLED-00-03,In Service,Fixed Wireless,150.462958,-23.264135
25/10/2013,4ROT-51-16-GLED-00-05,In Service,Fixed Wireless,150.480041,-23.251096
25/10/2013,4ROT-51-16-GLED-01-01,In Service,Fixed Wireless,150.485364,-23.237096
25/10/2013,4ROT-51-16-GLED-01-02,In Service,Fixed Wireless,150.469474,-23.255388
25/10/2013,4ROT-51-16-GLED-10-04,In Service,Fixed Wireless,150.458499,-23.241638
25/10/2013,4ROT-51-16-GLED-10-06,In Service,Fixed Wireless,150.486289,-23.241877
25/10/2013,4ROT-51-16-GLED-10-07,In Service,Fixed Wireless,150.483579,-23.270252
25/10/2013,4ROT-51-16-GLED-10-08,In Service,Fixed Wireless,150.451305,-23.277945
25/10/2013,4ROT-51-16-GLED-11-03,In Service,Fixed Wireless,150.498412,-23.244966
25/10/2013,4ROT-51-18-THEC-00-01,In Service,Fixed Wireless,150.391145,-23.13262
25/10/2013,4ROT-51-18-THEC-00-02,In Service,Fixed Wireless,150.47384,-23.166137
25/10/2013,4ROT-51-18-THEC-00-03,In Service,Fixed Wireless,150.46408,-23.204774
25/10/2013,4ROT-51-18-THEC-00-06,In Service,Fixed Wireless,150.476072,-23.190259
25/10/2013,4ROT-51-18-THEC-00-08,In Service,Fixed Wireless,150.38958,-23.206809
25/10/2013,4ROT-51-18-THEC-01-01,In Service,Fixed Wireless,150.441281,-23.172568
25/10/2013,4ROT-51-18-THEC-10-04,In Service,Fixed Wireless,150.453413,-23.161616
25/10/2013,4ROT-51-18-THEC-10-05,In Service,Fixed Wireless,150.433687,-23.134211
25/10/2013,4ROT-51-18-THEC-10-07,In Service,Fixed Wireless,150.480786,-23.186259
25/10/2013,4ROT-51-18-THEC-11-02,In Service,Fixed Wireless,150.454403,-23.174562
27/03/2018,4RSW-51-01-CALV-01-01,In Service,Fixed Wireless,152.495386,-27.651047
27/03/2018,4RSW-51-01-CALV-01-02,In Service,Fixed Wireless,152.529522,-27.674429
27/03/2018,4RSW-51-01-CALV-01-03,In Service,Fixed Wireless,152.501076,-27.690553
27/03/2018,4RSW-51-01-CALV-01-04,In Service,Fixed Wireless,152.52017,-27.657661
26/03/2018,4RSW-51-02-EBEZ-01-01,In Service,Fixed Wireless,152.602495,-27.672632
26/03/2018,4RSW-51-02-EBEZ-01-02,In Service,Fixed Wireless,152.63612,-27.703809
26/03/2018,4RSW-51-02-EBEZ-01-03,In Service,Fixed Wireless,152.591481,-27.711152
26/03/2018,4RSW-51-02-EBEZ-01-04,In Service,Fixed Wireless,152.619704,-27.679186
29/03/2018,4RSW-51-04-GRAD-01-01,In Service,Fixed Wireless,152.459886,-27.655655
29/03/2018,4RSW-51-04-GRAD-01-02,In Service,Fixed Wireless,152.478549,-27.671078
29/03/2018,4RSW-51-04-GRAD-01-03,In Service,Fixed Wireless,152.446648,-27.664621
29/03/2018,4RSW-51-04-GRAD-01-04,In Service,Fixed Wireless,152.472759,-27.656599
27/03/2018,4RSW-51-06-MOUF-01-01,In Service,Fixed Wireless,152.632232,-27.723482
27/03/2018,4RSW-51-06-MOUF-01-02,In Service,Fixed Wireless,152.656796,-27.74249
27/03/2018,4RSW-51-06-MOUF-01-03,In Service,Fixed Wireless,152.622263,-27.751613
27/03/2018,4RSW-51-06-MOUF-01-04,In Service,Fixed Wireless,152.639478,-27.760712
29/05/2018,4RSW-51-09-ROSW-01-01,In Service,Fixed Wireless,152.562688,-27.614721
29/05/2018,4RSW-51-09-ROSW-01-02,In Service,Fixed Wireless,152.635602,-27.655803
29/05/2018,4RSW-51-09-ROSW-01-03,In Service,Fixed Wireless,152.555899,-27.660781
29/05/2018,4RSW-51-09-ROSW-01-04,In Service,Fixed Wireless,152.598251,-27.663709
29/05/2018,4RSW-51-09-ROSW-01-05,In Service,Fixed Wireless,152.551706,-27.632428
28/03/2018,4RSW-51-11-WALT-01-01,In Service,Fixed Wireless,152.679828,-27.580068
28/03/2018,4RSW-51-11-WALT-01-02,In Service,Fixed Wireless,152.672725,-27.589515
28/03/2018,4RSW-51-11-WALT-01-03,In Service,Fixed Wireless,152.645602,-27.594411
28/03/2018,4RSW-51-11-WALT-01-04,In Service,Fixed Wireless,152.682578,-27.596068
29/03/2019,4RVH-51-01-HERV-00-01,In Service,Fixed Wireless,152.895012,-25.322405
29/03/2019,4RVH-51-01-HERV-00-03,In Service,Fixed Wireless,152.950249,-25.284575
29/03/2019,4RVH-51-01-HERV-10-02,In Service,Fixed Wireless,152.886474,-25.332685
29/03/2019,4RVH-51-01-HERV-10-04,In Service,Fixed Wireless,152.900884,-25.327583
30/10/2018,4RVH-51-03-HERY-00-01,In Service,Fixed Wireless,152.901155,-25.351965
30/10/2018,4RVH-51-03-HERY-00-03,In Service,Fixed Wireless,152.894109,-25.405846
30/10/2018,4RVH-51-03-HERY-00-05,In Service,Fixed Wireless,152.862079,-25.392806
30/10/2018,4RVH-51-03-HERY-00-07,In Service,Fixed Wireless,152.878265,-25.342014
30/10/2018,4RVH-51-03-HERY-10-02,In Service,Fixed Wireless,152.886465,-25.347664
30/10/2018,4RVH-51-03-HERY-10-04,In Service,Fixed Wireless,152.885156,-25.397335
30/10/2018,4RVH-51-03-HERY-10-06,In Service,Fixed Wireless,152.882959,-25.370014
30/10/2018,4RVH-51-03-HERY-10-08,In Service,Fixed Wireless,152.863831,-25.361404
10/07/2013,4SAR-51-01-ALLI-00-01,In Service,Fixed Wireless,149.220028,-21.382119
10/07/2013,4SAR-51-01-ALLI-00-02,In Service,Fixed Wireless,149.255803,-21.411913
10/07/2013,4SAR-51-01-ALLI-00-03,In Service,Fixed Wireless,149.228184,-21.445356
10/07/2013,4SAR-51-01-ALLI-00-04,In Service,Fixed Wireless,149.260717,-21.376784
10/07/2013,4SAR-51-01-ALLI-00-05,In Service,Fixed Wireless,149.210622,-21.426159
10/07/2013,4SAR-51-01-ALLI-00-06,In Service,Fixed Wireless,149.192429,-21.40198
10/07/2013,4SAR-51-01-ALLI-11-01,In Service,Fixed Wireless,149.271219,-21.455561
10/07/2013,4SAR-51-01-ALLI-11-02,In Service,Fixed Wireless,149.193753,-21.414611
16/08/2013,4SAR-51-02-CARM-00-01,In Service,Fixed Wireless,149.411358,-21.863864
16/08/2013,4SAR-51-02-CARM-00-02,In Service,Fixed Wireless,149.441063,-21.960163
16/08/2013,4SAR-51-02-CARM-00-03,In Service,Fixed Wireless,149.361576,-21.921148
28/03/2014,4SAR-51-03-EAST-00-01,In Service,Fixed Wireless,149.429013,-21.662039
28/03/2014,4SAR-51-03-EAST-00-02,In Service,Fixed Wireless,149.446885,-21.692264
7/08/2013,4SAR-51-04-KOUM-00-01,In Service,Fixed Wireless,149.269735,-21.577186
7/08/2013,4SAR-51-04-KOUM-00-02,In Service,Fixed Wireless,149.282088,-21.687631
7/08/2013,4SAR-51-04-KOUM-00-03,In Service,Fixed Wireless,149.215775,-21.630616
30/09/2014,4SAR-51-05-GRBS-00-01,In Service,Fixed Wireless,149.306846,-21.354472
30/09/2014,4SAR-51-05-GRBS-00-02,In Service,Fixed Wireless,149.302937,-21.373257
30/09/2014,4SAR-51-05-GRBS-00-03,In Service,Fixed Wireless,149.278111,-21.371929
30/09/2014,4SAR-51-05-GRBS-00-04,In Service,Fixed Wireless,149.274129,-21.334335
30/09/2014,4SAR-51-05-GRBS-10-05,In Service,Fixed Wireless,149.303404,-21.362377
30/09/2014,4SAR-51-05-GRBS-10-06,In Service,Fixed Wireless,149.290302,-21.361371
18/06/2015,4SAR-51-08-CAMB-00-01,In Service,Fixed Wireless,149.308166,-21.376071
18/06/2015,4SAR-51-08-CAMB-00-02,In Service,Fixed Wireless,149.312629,-21.380692
18/06/2015,4SAR-51-08-CAMB-00-03,In Service,Fixed Wireless,149.31206,-21.389499
18/06/2015,4SAR-51-08-CAMB-00-04,In Service,Fixed Wireless,149.305064,-21.391896
18/06/2015,4SAR-51-08-CAMB-10-05,In Service,Fixed Wireless,149.305125,-21.381751
15/12/2016,4SAR-51-13-CLAI-00-01,In Service,Fixed Wireless,149.512031,-22.085216
15/12/2016,4SAR-51-13-CLAI-00-02,In Service,Fixed Wireless,149.528175,-22.115363
15/12/2016,4SAR-51-14-STLW-00-01,In Service,Fixed Wireless,149.553696,-22.33679
15/12/2016,4SAR-51-14-STLW-00-02,In Service,Fixed Wireless,149.498916,-22.361326
15/12/2016,4SAR-51-14-STLW-00-03,In Service,Fixed Wireless,149.487762,-22.335321
20/04/2020,4STG-51-01-DIRR-00-01,In Service,Fixed Wireless,148.190036,-28.548473
20/04/2020,4STG-51-01-DIRR-00-03,In Service,Fixed Wireless,148.200389,-28.539338
20/04/2020,4STG-51-01-DIRR-00-05,In Service,Fixed Wireless,148.214575,-28.531748
20/04/2020,4STG-51-01-DIRR-00-06,In Service,Fixed Wireless,148.230116,-28.528675
20/04/2020,4STG-51-01-DIRR-00-07,In Service,Fixed Wireless,148.25425,-28.528558
20/04/2020,4STG-51-01-DIRR-00-08,In Service,Fixed Wireless,148.18444,-28.619189
20/04/2020,4STG-51-01-DIRR-00-09,In Service,Fixed Wireless,148.180657,-28.603806
20/04/2020,4STG-51-01-DIRR-00-10,In Service,Fixed Wireless,148.180639,-28.577946
20/04/2020,4STG-51-01-DIRR-00-12,In Service,Fixed Wireless,148.18354,-28.561859
20/04/2020,4STG-51-01-DIRR-01-01,In Service,Fixed Wireless,148.257674,-28.59692
20/04/2020,4STG-51-01-DIRR-10-04,In Service,Fixed Wireless,148.258912,-28.571638
20/04/2020,4STG-51-01-DIRR-10-11,In Service,Fixed Wireless,148.255717,-28.604382
20/04/2020,4STG-51-01-DIRR-10-13,In Service,Fixed Wireless,148.233756,-28.60684
20/04/2020,4STG-51-01-DIRR-11-02,In Service,Fixed Wireless,148.242623,-28.600664
27/11/2015,4STG-51-03-STGG-00-01,In Service,Fixed Wireless,148.642619,-28.012777
27/11/2015,4STG-51-03-STGG-00-02,In Service,Fixed Wireless,148.59944,-28.101434
27/11/2015,4STG-51-03-STGG-00-03,In Service,Fixed Wireless,148.525257,-28.007047
27/11/2015,4STG-51-03-STGG-00-04,In Service,Fixed Wireless,148.567082,-27.973232
27/11/2015,4STG-51-03-STGG-01-01,In Service,Fixed Wireless,148.485361,-28.074815
27/11/2015,4STG-51-03-STGG-10-05,In Service,Fixed Wireless,148.56926,-27.985633
27/11/2015,4STG-51-03-STGG-10-06,In Service,Fixed Wireless,148.653684,-27.9768
27/11/2015,4STG-51-03-STGG-10-07,In Service,Fixed Wireless,148.638637,-28.101976
27/11/2015,4STG-51-03-STGG-10-08,In Service,Fixed Wireless,148.523443,-28.037481
27/11/2015,4STG-51-03-STGG-11-02,In Service,Fixed Wireless,148.486876,-28.096192
7/06/2018,4STP-51-04-BWTA-00-01,In Service,Fixed Wireless,151.862609,-28.632715
7/06/2018,4STP-51-04-BWTA-00-02,In Service,Fixed Wireless,151.873881,-28.654958
7/06/2018,4STP-51-04-BWTA-00-03,In Service,Fixed Wireless,151.828259,-28.660706
7/06/2018,4STP-51-04-BWTA-10-04,In Service,Fixed Wireless,151.865593,-28.638813
7/06/2018,4STP-51-04-BWTA-10-05,In Service,Fixed Wireless,151.869701,-28.670436
7/06/2018,4STP-51-04-BWTA-10-06,In Service,Fixed Wireless,151.828244,-28.673559
27/08/2015,4STP-51-05-COTV-00-01,In Service,Fixed Wireless,151.954449,-28.478897
27/08/2015,4STP-51-05-COTV-00-02,In Service,Fixed Wireless,151.96373,-28.502264
27/08/2015,4STP-51-05-COTV-00-03,In Service,Fixed Wireless,151.910905,-28.513121
27/08/2015,4STP-51-05-COTV-00-04,In Service,Fixed Wireless,151.936175,-28.5245
27/08/2015,4STP-51-05-COTV-10-05,In Service,Fixed Wireless,151.944087,-28.524435
19/06/2015,4STP-51-06-GLAN-00-01,In Service,Fixed Wireless,151.909321,-28.689283
19/06/2015,4STP-51-06-GLAN-00-02,In Service,Fixed Wireless,151.91848,-28.715633
19/06/2015,4STP-51-06-GLAN-00-03,In Service,Fixed Wireless,151.898983,-28.729819
19/06/2015,4STP-51-06-GLAN-00-07,In Service,Fixed Wireless,151.869791,-28.726144
19/06/2015,4STP-51-06-GLAN-01-01,In Service,Fixed Wireless,151.883804,-28.707574
19/06/2015,4STP-51-06-GLAN-01-02,In Service,Fixed Wireless,151.881456,-28.712349
19/06/2015,4STP-51-06-GLAN-01-03,In Service,Fixed Wireless,151.878343,-28.718152
19/06/2015,4STP-51-06-GLAN-10-04,In Service,Fixed Wireless,151.895732,-28.691853
19/06/2015,4STP-51-06-GLAN-10-05,In Service,Fixed Wireless,151.911421,-28.709673
19/06/2015,4STP-51-06-GLAN-10-06,In Service,Fixed Wireless,151.897344,-28.734551
19/06/2015,4STP-51-06-GLAN-10-08,In Service,Fixed Wireless,151.872417,-28.743769
19/06/2015,4STP-51-06-GLAN-11-04,In Service,Fixed Wireless,151.877694,-28.752001
17/06/2015,4STP-51-07-MOUT-00-01,In Service,Fixed Wireless,151.953679,-28.707616
17/06/2015,4STP-51-07-MOUT-00-02,In Service,Fixed Wireless,152.033079,-28.701192
17/06/2015,4STP-51-07-MOUT-00-03,In Service,Fixed Wireless,151.948452,-28.750362
17/06/2015,4STP-51-07-MOUT-00-05,In Service,Fixed Wireless,152.004379,-28.752488
17/06/2015,4STP-51-07-MOUT-10-04,In Service,Fixed Wireless,151.956187,-28.703679
17/06/2015,4STP-51-08-STAT-00-01,In Service,Fixed Wireless,151.922515,-28.601406
