Technology_Type,Ready_for_Service_Date,Area_ID,Service_Status,longitude,latitude
Fibre to the Basement,17/01/2020,4MRA-A0438,In Service,153.433933,-28.031006
Fibre to the Basement,17/01/2020,4MRA-A0439,In Service,153.432867,-28.031467
Fibre to the Basement,17/01/2020,4MRA-A0440,In Service,153.431459,-28.032848
Fibre to the Basement,17/01/2020,4MRA-A0441,In Service,153.433665,-28.031785
Fibre to the Basement,17/01/2020,4MRA-A0442,In Service,153.434131,-28.031847
Fibre to the Basement,17/01/2020,4MRA-A0443,In Service,153.428835,-28.032095
Fibre to the Basement,17/01/2020,4MRA-A0444,In Service,153.433031,-28.032176
Fibre to the Basement,17/01/2020,4MRA-A0445,In Service,153.433824,-28.032638
Fibre to the Basement,17/01/2020,4MRA-A0446,In Service,153.432458,-28.032743
Fibre to the Basement,24/01/2020,4MRA-A0513,In Service,153.430855,-28.027056
Fibre to the Basement,17/01/2020,4MRA-A0517,In Service,153.432559,-28.032861
Fibre to the Basement,4/11/2016,4MRN-A0062,Proposed,148.96361,-21.146042
Fibre to the Basement,28/05/2018,4MTC-A0109,In Service,152.798347,-27.57071
Fibre to the Basement,29/01/2019,4MTC-A0127,In Service,152.79755,-27.570744
Fibre to the Basement,23/01/2018,4MYD-A0160,In Service,153.087585,-26.654194
Fibre to the Basement,8/08/2017,4MYD-A0161,In Service,153.089283,-26.655554
Fibre to the Basement,10/07/2018,4MYD-A0181,In Service,153.103186,-26.664276
Fibre to the Basement,10/07/2018,4MYD-A0321,In Service,153.103326,-26.664426
Fibre to the Basement,31/01/2020,4NDG-A0579,Proposed,153.060764,-27.401805
Fibre to the Basement,9/01/2017,4NDG-A0890,In Service,153.094613,-27.364496
Fibre to the Basement,8/12/2016,4NDG-A0891,In Service,153.095562,-27.366281
Fibre to the Basement,14/04/2016,4NDG-A0892,In Service,153.077729,-27.375972
Fibre to the Basement,10/03/2017,4NDG-A0893,In Service,153.088586,-27.379198
Fibre to the Basement,31/01/2020,4NDG-A1041,In Service,153.061092,-27.404397
Fibre to the Basement,31/01/2020,4NDG-A1044,In Service,153.060625,-27.407024
Fibre to the Basement,31/01/2020,4NDG-A1094,In Service,153.063395,-27.407931
Fibre to the Basement,31/01/2020,4NDG-A1095,In Service,153.063624,-27.408228
Fibre to the Basement,31/01/2020,4NDG-A1097,In Service,153.064321,-27.404419
Fibre to the Basement,31/01/2020,4NDG-A1098,In Service,153.058897,-27.408187
Fibre to the Basement,31/01/2020,4NDG-A1100,In Service,153.058371,-27.406425
Fibre to the Basement,31/01/2020,4NDG-A1101,In Service,153.062929,-27.406436
Fibre to the Basement,31/01/2020,4NDG-A1102,In Service,153.063086,-27.406095
Fibre to the Basement,31/01/2020,4NDG-A1103,In Service,153.060868,-27.405641
Fibre to the Basement,31/01/2020,4NDG-A1104,In Service,153.062509,-27.405506
Fibre to the Basement,31/01/2020,4NDG-A1105,In Service,153.062224,-27.404876
Fibre to the Basement,31/01/2020,4NDG-A1106,In Service,153.061099,-27.402915
Fibre to the Basement,31/01/2020,4NDG-A1108,In Service,153.058566,-27.408581
Fibre to the Basement,18/04/2018,4NMK-A0162,In Service,149.158852,-21.118936
Fibre to the Basement,29/02/2016,4NWF-A0037,In Service,153.049688,-27.460332
Fibre to the Basement,17/12/2015,4NWF-A0151,In Service,153.049327,-27.454882
Fibre to the Basement,28/01/2016,4NWF-A0313,In Service,153.040535,-27.466779
Fibre to the Basement,28/01/2016,4NWF-A0314,In Service,153.051809,-27.464892
Fibre to the Basement,25/02/2016,4NWF-A0315,In Service,153.050508,-27.465525
Fibre to the Basement,28/01/2016,4NWF-A0316,In Service,153.053216,-27.466231
Fibre to the Basement,28/01/2016,4NWF-A0317,In Service,153.046631,-27.448089
Fibre to the Basement,24/03/2016,4NWF-A0318,In Service,153.05077,-27.46662
Fibre to the Basement,24/03/2016,4NWF-A0319,In Service,153.041532,-27.47097
Fibre to the Basement,17/12/2015,4NWF-A0320,In Service,153.042856,-27.474349
Fibre to the Basement,26/11/2015,4NWF-A0322,In Service,153.048634,-27.459425
Fibre to the Basement,28/01/2016,4NWF-A0323,In Service,153.030804,-27.445992
Fibre to the Basement,29/10/2015,4NWF-A0324,In Service,153.045341,-27.446762
Fibre to the Basement,23/06/2016,4NWF-A0325,In Service,153.048067,-27.45364
Fibre to the Basement,28/01/2016,4NWF-A0327,In Service,153.0361,-27.448241
Fibre to the Basement,24/03/2016,4NWF-A0328,In Service,153.036844,-27.448378
Fibre to the Basement,17/12/2015,4NWF-A0329,In Service,153.04711,-27.451665
Fibre to the Basement,17/12/2015,4NWF-A0330,In Service,153.047751,-27.452454
Fibre to the Basement,28/01/2016,4NWF-A0331,In Service,153.03095,-27.452029
Fibre to the Basement,25/02/2016,4NWF-A0332,In Service,153.031239,-27.453072
Fibre to the Basement,25/01/2018,4NWF-A0333,In Service,153.044933,-27.452227
Fibre to the Basement,28/01/2016,4NWF-A0334,In Service,153.046404,-27.452154
Fibre to the Basement,22/06/2017,4NWF-A0336,In Service,153.028351,-27.453404
Fibre to the Basement,17/12/2015,4NWF-A0337,In Service,153.049169,-27.453208
Fibre to the Basement,29/10/2015,4NWF-A0338,In Service,153.048574,-27.454305
Fibre to the Basement,17/12/2015,4NWF-A0339,In Service,153.049648,-27.459451
Fibre to the Basement,17/12/2015,4NWF-A0340,In Service,153.049276,-27.455365
Fibre to the Basement,17/12/2015,4NWF-A0341,In Service,153.039132,-27.453105
Fibre to the Basement,17/12/2015,4NWF-A0342,In Service,153.033648,-27.45561
Fibre to the Basement,25/02/2016,4NWF-A0343,In Service,153.030642,-27.45572
Fibre to the Basement,25/05/2017,4NWF-A0344,In Service,153.043952,-27.454385
Fibre to the Basement,17/12/2015,4NWF-A0345,In Service,153.049755,-27.454222
Fibre to the Basement,29/02/2016,4NWF-A0346,In Service,153.04942,-27.456341
Fibre to the Basement,28/01/2016,4NWF-A0348,In Service,153.034391,-27.457394
Fibre to the Basement,26/05/2016,4NWF-A0349,In Service,153.037532,-27.460899
Fibre to the Basement,17/12/2015,4NWF-A0350,In Service,153.036719,-27.461283
Fibre to the Basement,29/10/2015,4NWF-A0351,In Service,153.049594,-27.45841
Fibre to the Basement,22/06/2017,4NWF-A0352,In Service,153.047713,-27.459353
Fibre to the Basement,7/11/2019,4NWF-A0380,In Service,153.036399,-27.460807
Fibre to the Basement,18/10/2019,4NWF-A0396,In Service,153.037948,-27.456092
Fibre to the Basement,18/10/2019,4NWF-A0397,In Service,153.036825,-27.457
Fibre to the Basement,18/10/2019,4NWF-A0533,In Service,153.036494,-27.459149
Fibre to the Basement,29/02/2016,4NWF-A0538,In Service,153.049058,-27.455951
Fibre to the Basement,18/10/2019,4NWF-A0553,In Service,153.037084,-27.460321
Fibre to the Basement,18/10/2019,4NWF-A0555,In Service,153.037823,-27.459932
Fibre to the Basement,18/10/2019,4NWF-A0556,In Service,153.038081,-27.459674
Fibre to the Basement,18/10/2019,4NWF-A0557,In Service,153.035823,-27.459544
Fibre to the Basement,18/10/2019,4NWF-A0558,In Service,153.036305,-27.460047
Fibre to the Basement,18/10/2019,4NWF-A0560,In Service,153.035787,-27.460612
Fibre to the Basement,18/10/2019,4NWF-A0561,In Service,153.037064,-27.460616
Fibre to the Basement,22/05/2020,4NWF-A0586,In Service,153.053412,-27.467295
Fibre to the Basement,18/10/2019,4NWF-A0599,In Service,153.036866,-27.459454
Fibre to the Basement,30/04/2020,4NWF-A0600,In Service,153.050104,-27.465253
Fibre to the Basement,18/10/2019,4NWF-A0607,In Service,153.038858,-27.45918
Fibre to the Basement,6/09/2019,4NWF-A0609,In Service,153.041804,-27.442757
Fibre to the Basement,24/05/2019,4NWF-A0610,In Service,153.033336,-27.454965
Fibre to the Basement,21/02/2020,4NWF-A0611,In Service,153.030817,-27.455462
Fibre to the Basement,30/09/2020,4NWF-A0612,Proposed,153.040508,-27.45459
Fibre to the Basement,31/05/2019,4NWF-A0613,In Service,153.039413,-27.454631
Fibre to the Basement,31/05/2019,4NWF-A0614,In Service,153.039986,-27.455005
Fibre to the Basement,5/04/2019,4NWF-A0615,In Service,153.034931,-27.45329
Fibre to the Basement,30/04/2019,4NWF-A0617,In Service,153.034376,-27.453824
Fibre to the Basement,5/04/2019,4NWF-A0618,In Service,153.035137,-27.454114
Fibre to the Basement,5/04/2019,4NWF-A0619,In Service,153.034842,-27.454508
Fibre to the Basement,18/04/2019,4NWF-A0620,In Service,153.033851,-27.454669
Fibre to the Basement,25/06/2019,4NWF-A0621,In Service,153.031605,-27.455333
Fibre to the Basement,31/05/2019,4NWF-A0622,In Service,153.03774,-27.454626
Fibre to the Basement,20/06/2019,4NWF-A0623,In Service,153.033078,-27.455491
Fibre to the Basement,30/04/2019,4NWF-A0624,In Service,153.03296,-27.455645
Fibre to the Basement,5/04/2019,4NWF-A0625,In Service,153.032856,-27.455742
Fibre to the Basement,5/06/2019,4NWF-A0626,In Service,153.033995,-27.455803
Fibre to the Basement,15/07/2019,4NWF-A0627,In Service,153.032149,-27.45723
Fibre to the Basement,18/06/2020,4NWF-A0629,In Service,153.039521,-27.45574
Fibre to the Basement,31/05/2019,4NWF-A0630,In Service,153.039782,-27.456254
Fibre to the Basement,31/05/2019,4NWF-A0631,In Service,153.038824,-27.45688
Fibre to the Basement,31/05/2019,4NWF-A0632,In Service,153.039737,-27.457149
Fibre to the Basement,15/08/2019,4NWF-A0633,In Service,153.038708,-27.45722
Fibre to the Basement,2/09/2019,4NWF-A0634,In Service,153.038237,-27.454848
Fibre to the Basement,31/05/2019,4NWF-A0635,In Service,153.037928,-27.45263
Fibre to the Basement,31/05/2019,4NWF-A0636,In Service,153.039916,-27.457839
Fibre to the Basement,31/05/2019,4NWF-A0637,In Service,153.036729,-27.449382
Fibre to the Basement,6/09/2019,4NWF-A0638,In Service,153.045192,-27.444274
Fibre to the Basement,6/09/2019,4NWF-A0639,In Service,153.045122,-27.444764
Fibre to the Basement,6/09/2019,4NWF-A0640,In Service,153.042152,-27.445041
Fibre to the Basement,6/09/2019,4NWF-A0641,In Service,153.045151,-27.445443
Fibre to the Basement,6/09/2019,4NWF-A0642,In Service,153.046114,-27.443819
Fibre to the Basement,6/09/2019,4NWF-A0643,In Service,153.045922,-27.444752
Fibre to the Basement,6/09/2019,4NWF-A0644,In Service,153.045923,-27.445578
Fibre to the Basement,6/09/2019,4NWF-A0645,In Service,153.046195,-27.446464
Fibre to the Basement,6/09/2019,4NWF-A0646,In Service,153.043213,-27.449107
Fibre to the Basement,31/05/2019,4NWF-A0649,In Service,153.03588,-27.45037
Fibre to the Basement,10/09/2019,4NWF-A0650,In Service,153.036526,-27.451893
Fibre to the Basement,31/05/2019,4NWF-A0653,In Service,153.040333,-27.450109
Fibre to the Basement,5/04/2019,4NWF-A0654,In Service,153.032005,-27.450585
Fibre to the Basement,18/04/2019,4NWF-A0655,In Service,153.029787,-27.452921
Fibre to the Basement,25/06/2019,4NWF-A0656,In Service,153.034062,-27.453023
Fibre to the Basement,19/06/2019,4NWF-A0658,In Service,153.030892,-27.454114
Fibre to the Basement,31/05/2019,4NWF-A0659,In Service,153.036892,-27.451088
Fibre to the Basement,23/08/2019,4NWF-A0660,In Service,153.036913,-27.451385
Fibre to the Basement,2/09/2019,4NWF-A0661,In Service,153.036774,-27.451711
Fibre to the Basement,31/05/2019,4NWF-A0662,In Service,153.040586,-27.457572
Fibre to the Basement,5/03/2020,4NWF-A0663,In Service,153.030176,-27.455362
Fibre to the Basement,18/10/2019,4NWF-A0664,In Service,153.037135,-27.459183
Fibre to the Basement,18/10/2019,4NWF-A0665,In Service,153.033392,-27.458816
Fibre to the Basement,18/10/2019,4NWF-A0666,In Service,153.035149,-27.45665
Fibre to the Basement,18/10/2019,4NWF-A0667,In Service,153.03644,-27.456683
Fibre to the Basement,18/10/2019,4NWF-A0668,In Service,153.034929,-27.456878
Fibre to the Basement,18/10/2019,4NWF-A0669,In Service,153.03566,-27.457228
Fibre to the Basement,16/01/2020,4NWF-A0670,In Service,153.032923,-27.457435
Fibre to the Basement,18/10/2019,4NWF-A0671,In Service,153.033235,-27.45754
Fibre to the Basement,18/10/2019,4NWF-A0672,In Service,153.035367,-27.457839
Fibre to the Basement,30/01/2020,4NWF-A0673,In Service,153.034026,-27.458383
Fibre to the Basement,18/10/2019,4NWF-A0674,In Service,153.033086,-27.458462
Fibre to the Basement,18/10/2019,4NWF-A0675,In Service,153.03429,-27.458827
Fibre to the Basement,18/10/2019,4NWF-A0676,In Service,153.031569,-27.459416
Fibre to the Basement,23/10/2019,4NWF-A0677,In Service,153.035432,-27.456345
Fibre to the Basement,18/10/2019,4NWF-A0678,In Service,153.036452,-27.457416
Fibre to the Basement,18/10/2019,4NWF-A0679,In Service,153.036316,-27.457566
Fibre to the Basement,18/10/2019,4NWF-A0680,In Service,153.037605,-27.457955
Fibre to the Basement,18/10/2019,4NWF-A0681,In Service,153.036205,-27.458189
Fibre to the Basement,18/10/2019,4NWF-A0682,In Service,153.037983,-27.458326
Fibre to the Basement,18/10/2019,4NWF-A0683,In Service,153.038543,-27.458378
Fibre to the Basement,18/10/2019,4NWF-A0684,In Service,153.03774,-27.458572
Fibre to the Basement,18/10/2019,4NWF-A0686,In Service,153.035352,-27.459066
Fibre to the Basement,18/10/2019,4NWF-A0687,In Service,153.038342,-27.459411
Fibre to the Basement,22/05/2020,4NWF-A0688,In Service,153.050126,-27.465929
Fibre to the Basement,18/10/2019,4NWF-A0689,In Service,153.035933,-27.456516
Fibre to the Basement,18/10/2019,4NWF-A0690,In Service,153.036362,-27.456273
Fibre to the Basement,21/02/2020,4NWF-A0691,In Service,153.030647,-27.457603
Fibre to the Basement,21/02/2020,4NWF-A0693,In Service,153.03082,-27.458317
Fibre to the Basement,21/02/2020,4NWF-A0718,In Service,153.026774,-27.44765
Fibre to the Basement,21/02/2020,4NWF-A0860,In Service,153.039065,-27.444499
Fibre to the Basement,21/02/2020,4NWF-A0861,In Service,153.038477,-27.447135
Fibre to the Basement,21/02/2020,4NWF-A0862,In Service,153.040534,-27.447645
Fibre to the Basement,21/02/2020,4NWF-A0863,In Service,153.035599,-27.448584
Fibre to the Basement,21/02/2020,4NWF-A0864,In Service,153.029822,-27.44694
Fibre to the Basement,5/06/2020,4NWF-A0894,Proposed,153.047334,-27.452651
Fibre to the Basement,9/04/2020,4NWF-A0924,In Service,153.048833,-27.458519
Fibre to the Basement,5/06/2020,4NWF-A0940,In Service,153.044512,-27.45157
Fibre to the Basement,17/12/2015,4NWF-A0942,In Service,153.049441,-27.452977
Fibre to the Basement,23/06/2016,4NWF-A0943,In Service,153.04769,-27.45397
Fibre to the Basement,22/05/2020,4NWF-A0961,In Service,153.042029,-27.473116
Fibre to the Basement,9/04/2020,4NWF-A1012,In Service,153.043613,-27.465595
Fibre to the Basement,9/04/2020,4NWF-A1013,In Service,153.044408,-27.464852
Fibre to the Basement,9/04/2020,4NWF-A1015,In Service,153.04967,-27.461652
Fibre to the Basement,9/04/2020,4NWF-A1016,In Service,153.050481,-27.461842
Fibre to the Basement,9/04/2020,4NWF-A1017,In Service,153.050175,-27.463539
Fibre to the Basement,9/04/2020,4NWF-A1018,In Service,153.050347,-27.464035
Fibre to the Basement,9/04/2020,4NWF-A1019,In Service,153.050639,-27.46468
Fibre to the Basement,9/04/2020,4NWF-A1020,In Service,153.047583,-27.464161
Fibre to the Basement,9/04/2020,4NWF-A1021,In Service,153.04299,-27.469854
Fibre to the Basement,9/04/2020,4NWF-A1022,In Service,153.044213,-27.466047
Fibre to the Basement,9/04/2020,4NWF-A1023,In Service,153.041949,-27.467397
Fibre to the Basement,9/04/2020,4NWF-A1024,In Service,153.042793,-27.466676
Fibre to the Basement,9/04/2020,4NWF-A1025,In Service,153.042601,-27.466527
Fibre to the Basement,21/04/2020,4NWF-A1026,In Service,153.042205,-27.4662
Fibre to the Basement,9/04/2020,4NWF-A1027,In Service,153.048182,-27.458636
Fibre to the Basement,9/04/2020,4NWF-A1028,In Service,153.047097,-27.466678
Fibre to the Basement,9/04/2020,4NWF-A1029,In Service,153.047854,-27.466595
Fibre to the Basement,9/04/2020,4NWF-A1031,In Service,153.047077,-27.467378
Fibre to the Basement,22/05/2020,4NWF-A1034,In Service,153.0486,-27.46749
Fibre to the Basement,5/06/2020,4NWF-A1035,In Service,153.044148,-27.451474
Fibre to the Basement,5/06/2020,4NWF-A1037,In Service,153.043168,-27.452356
Fibre to the Basement,5/06/2020,4NWF-A1038,In Service,153.042403,-27.452462
Fibre to the Basement,5/06/2020,4NWF-A1039,In Service,153.042362,-27.452678
Fibre to the Basement,5/06/2020,4NWF-A1040,In Service,153.04288,-27.452818
Fibre to the Basement,5/06/2020,4NWF-A1041,In Service,153.044264,-27.452582
Fibre to the Basement,5/06/2020,4NWF-A1042,In Service,153.044176,-27.453018
Fibre to the Basement,5/06/2020,4NWF-A1043,In Service,153.044348,-27.454036
Fibre to the Basement,5/06/2020,4NWF-A1044,In Service,153.048685,-27.455665
Fibre to the Basement,5/06/2020,4NWF-A1045,In Service,153.050437,-27.456922
Fibre to the Basement,22/05/2020,4NWF-A1047,In Service,153.045143,-27.472449
Fibre to the Basement,22/05/2020,4NWF-A1048,In Service,153.04556,-27.474952
Fibre to the Basement,22/05/2020,4NWF-A1049,In Service,153.045975,-27.47484
Fibre to the Basement,22/05/2020,4NWF-A1050,In Service,153.044232,-27.475058
Fibre to the Basement,22/05/2020,4NWF-A1051,In Service,153.044334,-27.473189
Fibre to the Basement,22/05/2020,4NWF-A1052,In Service,153.052441,-27.465819
Fibre to the Basement,22/05/2020,4NWF-A1053,In Service,153.053806,-27.468694
Fibre to the Basement,22/05/2020,4NWF-A1054,In Service,153.049237,-27.472642
Fibre to the Basement,22/05/2020,4NWF-A1055,In Service,153.049598,-27.472122
Fibre to the Basement,22/05/2020,4NWF-A1056,In Service,153.05115,-27.471413
Fibre to the Basement,22/05/2020,4NWF-A1057,In Service,153.046664,-27.471989
Fibre to the Basement,22/05/2020,4NWF-A1058,In Service,153.043669,-27.47164
Fibre to the Basement,22/05/2020,4NWF-A1059,In Service,153.042074,-27.469665
Fibre to the Basement,22/05/2020,4NWF-A1060,In Service,153.041611,-27.469097
Fibre to the Basement,22/05/2020,4NWF-A1061,In Service,153.048336,-27.467764
Fibre to the Basement,22/05/2020,4NWF-A1062,In Service,153.049269,-27.466791
Fibre to the Basement,22/05/2020,4NWF-A1063,In Service,153.0504,-27.466927
Fibre to the Basement,22/05/2020,4NWF-A1064,In Service,153.051037,-27.466113
Fibre to the Basement,24/06/2020,4NWF-A1077,In Service,153.044782,-27.443443
Fibre to the Basement,17/12/2015,4NWF-A1084,In Service,153.048872,-27.452322
Fibre to the Basement,17/12/2015,4NWF-A1088,In Service,153.039108,-27.453693
Fibre to the Basement,17/12/2015,4NWF-A1094,In Service,153.038718,-27.453476
Fibre to the Basement,17/12/2015,4NWF-A1095,In Service,153.050017,-27.453903
Fibre to the Basement,30/09/2020,4NWF-A1096,Proposed,153.037468,-27.458094
Fibre to the Basement,17/12/2015,4NWF-A1097,In Service,153.049982,-27.454657
Fibre to the Basement,5/04/2019,4NWF-A1115,In Service,153.03427,-27.452941
Fibre to the Basement,17/12/2015,4NWF-A1116,In Service,153.046969,-27.451872
Fibre to the Basement,28/01/2016,4NWF-A1128,In Service,153.047065,-27.448425
Fibre to the Basement,5/04/2019,4NWF-A1130,In Service,153.030554,-27.44849
Fibre to the Basement,5/03/2020,4NWF-A1131,In Service,153.034805,-27.44835
Fibre to the Basement,30/09/2020,4NWF-A1139,Proposed,153.040069,-27.451948
Fibre to the Basement,9/04/2020,4NWF-A1143,In Service,153.044057,-27.46672
Fibre to the Basement,30/09/2020,4NWF-A1220,Proposed,153.044311,-27.44338
Fibre to the Basement,30/09/2020,4NWF-A1221,Proposed,153.044583,-27.44341
Fibre to the Basement,29/11/2019,4OKE-A0035,In Service,151.733425,-27.410122
Fibre to the Basement,6/09/2018,4ORM-A0470,In Service,153.316276,-27.852875
Fibre to the Basement,26/10/2017,4ORM-A0948,In Service,153.302268,-27.848898
Fibre to the Basement,26/10/2017,4ORM-A1182,In Service,153.301084,-27.849949
Fibre to the Basement,26/10/2017,4ORM-A1271,In Service,153.302838,-27.850202
Fibre to the Basement,26/10/2017,4ORM-A1280,In Service,153.302254,-27.850163
Fibre to the Basement,18/02/2019,4ORM-A1294,In Service,153.261603,-27.783946
Fibre to the Basement,25/01/2018,4OXE-A0301,In Service,153.333648,-27.923033
Fibre to the Basement,29/06/2018,4OXE-A0306,In Service,153.336249,-27.926793
Fibre to the Basement,12/09/2019,4PDP-A0339,In Service,153.363901,-27.877566
Fibre to the Basement,26/10/2017,4PDP-A0342,In Service,153.382716,-27.927744
Fibre to the Basement,21/09/2017,4PDP-A0539,In Service,153.34964,-27.865756
Fibre to the Basement,23/11/2017,4PDP-A0541,In Service,153.406338,-27.935909
Fibre to the Basement,21/09/2017,4PDP-A0543,In Service,153.373123,-27.870689
Fibre to the Basement,21/09/2017,4PDP-A0545,In Service,153.402028,-27.934914
Fibre to the Basement,17/09/2015,4PDP-A0546,In Service,153.404907,-27.92409
Fibre to the Basement,28/08/2015,4PDP-A0561,In Service,153.403275,-27.922888
Fibre to the Basement,17/09/2015,4PDP-A0569,In Service,153.404648,-27.925184
Fibre to the Basement,28/08/2015,4PDP-A0587,In Service,153.404457,-27.923479
Fibre to the Basement,20/06/2019,4PDP-A0592,In Service,153.405234,-27.929337
Fibre to the Basement,21/08/2019,4PDP-A0630,In Service,153.405077,-27.919405
Fibre to the Basement,20/06/2019,4PDP-A0651,In Service,153.405451,-27.931453
Fibre to the Basement,25/06/2019,4PDP-A0749,In Service,153.403588,-27.928909
Fibre to the Basement,20/06/2019,4PDP-A0758,In Service,153.400301,-27.93261
Fibre to the Basement,5/09/2019,4PDP-A0800,In Service,153.4047,-27.924752
Fibre to the Basement,25/06/2019,4PDP-A0804,In Service,153.402109,-27.921584
Fibre to the Basement,24/01/2020,4PDP-A0817,In Service,153.361625,-27.853041
Fibre to the Basement,17/01/2020,4PDP-A0825,In Service,153.38743,-27.908681
Fibre to the Basement,17/01/2020,4PDP-A0827,In Service,153.400782,-27.914099
Fibre to the Basement,17/01/2020,4PDP-A0828,In Service,153.40398,-27.900525
Fibre to the Basement,31/01/2020,4PDP-A0829,In Service,153.342508,-27.878143
Fibre to the Basement,31/01/2020,4PDP-A0830,In Service,153.342793,-27.878588
Fibre to the Basement,31/01/2020,4PDP-A0831,In Service,153.342072,-27.87748
Fibre to the Basement,24/04/2020,4PDP-A0838,In Service,153.387202,-27.916277
Fibre to the Basement,24/04/2020,4PDP-A0839,In Service,153.384539,-27.922201
Fibre to the Basement,5/03/2020,4PDP-A0841,In Service,153.350009,-27.867672
Fibre to the Basement,21/02/2020,4PDP-A0842,In Service,153.35065,-27.873068
Fibre to the Basement,21/02/2020,4PDP-A0843,In Service,153.35165,-27.87334
Fibre to the Basement,21/02/2020,4PDP-A0844,In Service,153.358616,-27.873233
Fibre to the Basement,21/02/2020,4PDP-A0845,In Service,153.360498,-27.873263
Fibre to the Basement,21/02/2020,4PDP-A0846,In Service,153.361186,-27.874447
Fibre to the Basement,29/05/2020,4PDP-A0847,In Service,153.377068,-27.929545
Fibre to the Basement,29/05/2020,4PDP-A0848,In Service,153.376472,-27.930164
Fibre to the Basement,29/05/2020,4PDP-A0849,In Service,153.378124,-27.93041
Fibre to the Basement,29/05/2020,4PDP-A0850,In Service,153.377298,-27.930296
Fibre to the Basement,29/05/2020,4PDP-A0851,In Service,153.377654,-27.930346
Fibre to the Basement,29/05/2020,4PDP-A0852,In Service,153.378345,-27.930448
Fibre to the Basement,29/05/2020,4PDP-A0853,In Service,153.380534,-27.930778
Fibre to the Basement,29/05/2020,4PDP-A0854,In Service,153.381325,-27.930928
Fibre to the Basement,29/05/2020,4PDP-A0855,In Service,153.387344,-27.931584
Fibre to the Basement,29/05/2020,4PDP-A0856,In Service,153.37601,-27.932713
Fibre to the Basement,29/05/2020,4PDP-A0857,In Service,153.377092,-27.932867
Fibre to the Basement,29/05/2020,4PDP-A0858,In Service,153.378654,-27.935392
Fibre to the Basement,29/05/2020,4PDP-A0859,In Service,153.384277,-27.934962
Fibre to the Basement,27/03/2020,4PDP-A0860,In Service,153.376019,-27.869407
Fibre to the Basement,27/03/2020,4PDP-A0862,In Service,153.366929,-27.879008
Fibre to the Basement,27/03/2020,4PDP-A0863,In Service,153.365898,-27.879042
Fibre to the Basement,24/04/2020,4PDP-A0887,In Service,153.387569,-27.916446
Fibre to the Basement,18/10/2018,4PDP-A0892,In Service,153.362858,-27.877106
Fibre to the Basement,27/05/2020,4PDP-A0894,In Service,153.361551,-27.859718
Fibre to the Basement,30/06/2020,4PLO-A0018,In Service,153.518137,-27.424216
Fibre to the Basement,29/06/2020,4PLO-A0019,In Service,153.529799,-27.426923
Fibre to the Basement,29/06/2020,4PLO-A0020,In Service,153.540959,-27.435281
Fibre to the Basement,24/03/2016,4RBN-A0257,In Service,153.420269,-28.071847
Fibre to the Basement,30/11/2015,4RBN-A0258,In Service,153.417215,-28.078186
Fibre to the Basement,17/09/2015,4RBN-A0259,In Service,153.408166,-28.079015
Fibre to the Basement,24/03/2016,4RBN-A0262,In Service,153.417598,-28.076669
Fibre to the Basement,26/11/2015,4RBN-A0263,In Service,153.411206,-28.076801
Fibre to the Basement,30/11/2015,4RBN-A0264,In Service,153.416997,-28.077634
Fibre to the Basement,26/11/2015,4RBN-A0265,In Service,153.41212,-28.076048
Fibre to the Basement,31/03/2016,4RBN-A0275,In Service,153.414335,-28.077545
Fibre to the Basement,11/10/2018,4RBN-A0276,In Service,153.412227,-28.080187
Fibre to the Basement,11/09/2018,4RBN-A0277,In Service,153.39498,-28.090592
Fibre to the Basement,17/08/2018,4RBN-A0278,In Service,153.395101,-28.09095
Fibre to the Basement,3/08/2018,4RBN-A0296,Proposed,153.415645,-28.067925
Fibre to the Basement,3/08/2018,4RBN-A0298,Proposed,153.414034,-28.068707
Fibre to the Basement,2/08/2019,4RBN-A0299,In Service,153.416679,-28.071698
Fibre to the Basement,17/09/2015,4RBN-A0320,In Service,153.40787,-28.079462
Fibre to the Basement,28/02/2020,4RBN-A0330,In Service,153.41689,-28.06724
Fibre to the Basement,3/08/2018,4RBN-A0371,Proposed,153.415196,-28.06755
Fibre to the Basement,3/08/2018,4RBN-A0372,Proposed,153.412247,-28.068788
Fibre to the Basement,11/09/2018,4RDC-A0641,In Service,153.106151,-27.262163
Fibre to the Basement,20/09/2018,4RDC-A0648,In Service,153.106596,-27.230362
Fibre to the Basement,22/08/2018,4RDC-A0891,In Service,153.116282,-27.231753
Fibre to the Basement,30/12/2016,4RDC-A1146,Proposed,153.0986,-27.218845
Fibre to the Basement,21/09/2018,4RDC-A1148,In Service,153.097507,-27.218828
Fibre to the Basement,13/08/2018,4RDC-A1160,In Service,153.115093,-27.222199
Fibre to the Basement,8/01/2019,4RDC-A1171,In Service,153.114364,-27.200441
Fibre to the Basement,13/08/2018,4RDC-A1172,In Service,153.114258,-27.199756
Fibre to the Basement,20/09/2018,4RDC-A1175,In Service,153.106058,-27.229999
Fibre to the Basement,3/04/2019,4RDC-A1199,In Service,153.092824,-27.22999
Fibre to the Basement,17/04/2019,4RDC-A1208,In Service,153.086167,-27.225413
Fibre to the Basement,22/08/2018,4RDC-A1235,In Service,153.095614,-27.229533
Fibre to the Basement,13/08/2018,4RDC-A1236,In Service,153.094577,-27.250001
Fibre to the Basement,3/09/2018,4RDC-A1237,In Service,153.104042,-27.227671
Fibre to the Basement,3/09/2018,4RDC-A1238,In Service,153.105048,-27.229188
Fibre to the Basement,5/09/2018,4RDC-A1239,In Service,153.114727,-27.230388
